mfcc1	mfcc2	mfcc3	mfcc4	mfcc5	mfcc6	mfcc7	mfcc8	mfcc9	mfcc10	mfcc11	mfcc12	mfcc13	chroma1	chroma2	chroma3	chroma4	chroma5	chroma6	chroma7	chroma8	chroma9	chroma10	chroma11	chroma12	cent1	cent2	zcr1	zcr2	tempo1	rms1	rms2	flat1	flat2
-1.150998749866169	1.2592028186517272	0.9467375913841194	0.15469499391636998	0.6776277645379418	-0.5072417312057292	0.4495143887093699	-0.9167928673834561	-1.728133815355354	0.014618195198738632	0.09811671035124042	-1.38903251312615	0.4053499670376144	-2.797087453993371	-2.2474927446851245	-2.2256302480003773	-2.3678601800291617	-2.0811589217614355	-1.8329678395048914	-2.3345138131966157	-1.8438367191869156	-0.6646657883327023	-0.4866770424909396	2.405530510227209	-0.45516333982835533	-1.5329106080460897	-0.921991654967318	-1.2584557896308313	-0.7714192484385315	-0.6118610558321059	-0.5701122451117118	0.3884335500232527	-0.6355828031256971	-0.7659560126389463
0.21460727318327025	-0.18532059319843183	0.2940742510284927	0.6949331138995074	-0.3972020279073964	1.7208089245465592	0.018736479838662914	1.4659784643558718	-1.510305693925892	0.35077572195067874	-1.7133385258893723	0.7102711039826832	0.18609617774651427	-0.9031986188525645	-0.39203376780986904	-0.03346262361703979	1.3398959502693486	-1.115938397400919	-1.6393068984396626	-0.7190259393224291	-0.24648364167780704	0.26816289390622045	-0.12281968819122605	0.5835675402513476	-0.8738593955170102	0.21393621399445195	-0.4040007561603782	-0.09667294267101954	-0.5643205774967284	0.270479350861403	-0.30522514300488784	-0.8687228481444659	-0.4136921907865785	-0.5880589775792301
0.4516008340678819	0.02798297044934969	-0.1732389002128065	0.6254432410671529	-2.2837512752250397	-0.11853623157916794	-1.2869195809282026	-0.22754906973475278	-0.7624606752720425	0.5345134529486067	-1.1479684696919703	0.49333315551457657	-1.7235507852761216	0.6257040304882926	-1.3867625786883109	-1.521014814001088	-1.5890640716376239	-1.0223019735994432	1.9487307186717324	-1.37332457895771	-1.426352653672879	-1.5494121775033558	-0.8173759278507259	-2.144515504201241	-1.8128450621667371	0.2770835221305142	-1.2984860682408481	0.6430041537769234	-0.6625704793045218	0.9007224984996237	-0.4477366787890373	-1.2780226599684334	-0.38718500542058865	-0.6031601355424813
-1.5384421033754456	0.6264724277976784	2.017282074055449	-0.9172406106481474	0.15873781276645388	0.6435989370520818	-1.4471535095098462	-0.10329157540125815	-2.0988732826459393	-1.6667367710615153	-2.874988880131477	-2.7210774444526233	-1.502269295597648	-1.0174033778125828	-1.6070142421192497	-2.173536082338264	-2.295310732660583	-1.6242376040901134	0.39385702190775795	-0.7980425967514037	-1.676147080959929	-1.8248589591248283	-1.477974297369238	-1.3232253279158868	-1.5384170371312573	-1.358898504791525	0.6473810270939048	-1.473821852070121	-0.6565651767154534	1.236852177240008	-0.23819761408483897	-0.2278161472189992	-0.6489370297573066	-0.7361747539887622
-2.975380863241327	1.8538693314550543	1.5676280394093085	-1.427771019225366	1.5802899638626762	-0.8696117923765181	1.5290625100729673	-0.8907168114151272	0.72336689098817	-0.6923988662719596	1.047798450575425	-1.4115001990033345	1.2907968117139916	-0.26890528831482374	-1.052564849628061	-1.7842476662382447	-1.7009530852956722	-1.5840721343762039	-1.6177338992368855	-1.2406253673751328	-0.2839913979954732	0.23009507421943148	0.8112553804303683	0.37550993951812006	0.24401289512587082	-2.394526022384203	-0.8056328166415756	-1.8467486423173745	-1.4738699215239475	-0.6118610558321059	-1.5689341204731437	-0.4056404498505359	-0.6503362492513022	-0.5778460792402629
-1.5079198353989032	1.8191852894669345	0.2606358489120339	0.1941446020100808	0.579638838129847	-1.1400643917589135	0.6958515886857765	-2.062213090945184	-0.9039163981015679	-0.025583969137694965	0.78289048851908	-0.9513212385549837	1.0889057528897756	-2.14933953235533	-1.8029339984818276	-2.346754082731742	-1.421565823663375	-0.8052988884630495	-2.6772394466356992	-2.4988802806740247	-1.5965754987587781	0.13162858779778758	0.9710766868925356	-1.58966582598386	-2.2557871381709593	-1.7439925244086496	-0.6050982713449488	-1.0874896760569994	-0.45154292534566565	0.01838209180611477	-0.8269523621370963	-0.11046263915100911	-0.6545779092957793	-0.7765641654709444
0.024661060674942257	0.11953889054228514	-0.3994510733281374	0.21973381913935108	-2.6739756163765263	0.39824805137089414	-2.5748196013392834	-0.7652781679464181	-1.257655073119589	-0.5995446714124166	-1.8097433194502797	-0.06490354936864022	-1.9088922833974729	-1.2094999642244022	-1.8309496279158881	-0.7160729541685659	-1.5341596816386638	-0.5995589860605701	-0.18322318526778558	-1.1157689218718856	0.12981050437198033	-1.6724038487226887	-1.9477647321980722	-1.5914617034726544	-1.4744916850187206	0.1829520714926034	-0.6535722077325558	0.4257057834794903	-0.10232403824533717	0.01838209180611477	-0.5145833349954406	-0.8137543851268592	-0.5352622519161155	-0.6966093996277283
0.2254477591563841	0.38357912122716015	-0.42446797265300384	0.9419389531213905	-0.5403827106075239	1.2629139089038168	-0.7402774677871461	0.9155447782589768	-0.6937066715215087	0.7179762320897735	-1.6698551856431452	0.08377120340661366	-0.2694557342098525	-0.8505240460848585	-0.06395211706544167	-0.04652616170006732	0.47167338074396065	-1.1608055024869122	-1.4076351191082739	-0.6961981647540118	-0.3323554492621706	0.32324447890601277	-0.3493412590004816	0.4158902595814361	-0.9142192874732039	-0.1829068772653166	-0.9447088323395936	-0.17648415831182318	-0.7366135380345825	0.01838209180611477	-0.39128082685992915	-0.8391967428009225	-0.4785280462569842	-0.6289222125287766
0.37082777136318856	0.33246615359496484	-0.447889131021014	0.2603529658491504	-2.0422628171120656	0.015137295969726882	-1.142647933315792	-0.1075386454484738	-0.628386042864627	0.3772695548606888	-1.0290822233256658	0.07105643134631104	-1.8923355226271676	-1.2824592369244097	-1.4675816447800476	-0.7504534614723387	-1.2382308737653756	-0.13902757060692017	-0.8258616763880319	-0.8291014802586498	1.6231027680265695	-0.34249889468877154	-1.0956815149408563	-1.344534345593518	-1.289443753162757	-0.002975550269428724	-0.7208367510905351	0.1419239459378211	-0.5017521273371122	1.6149980658229404	-0.3061418444116999	-1.0783916859926315	-0.4777455672361093	-0.6716687776857218
-1.0142204905491623	2.288244516961426	0.7362671931304666	-1.1311247553732897	0.3270441517760254	-0.621187047450323	0.1730585217061444	-0.6356552492752365	0.8815576904040531	-0.32969299423062615	0.40461730741485674	-0.17124995526589434	0.4841420717635161	-0.7406664242695041	0.031591624521697816	0.8887695220777192	1.1603909849880616	1.8732072659737249	0.9375261399080592	-0.42167570052289305	-1.528346956508517	-1.5156293227738993	-1.0842544417474587	-1.0061295193293573	-0.37081299145935626	-1.949406582823764	-0.8653418297598354	-1.671754011914289	-1.4533573597834337	2.077176374090969	-0.10771658132583556	0.9217976838635934	-0.6437734886695262	-0.7534579213062423
-2.149001080044908	0.6282443049900344	0.8921937156592531	0.4252609574972862	1.5373427251270733	-1.2605327645113198	1.5037885848979886	-1.3898559167520292	0.9792335762287631	-1.1169178035042855	1.3798211650659136	-1.5515346778225392	1.0657137581815994	-0.412367594667745	-1.3516538409121814	-1.8125086651163775	-2.3524754748015533	-1.9487124159057965	-0.46977459707252467	-1.9104479363536544	-2.4111392991655434	-1.9340060769685523	-1.6495860770847226	0.35942442180114476	0.7653399019386006	-1.7390953931075779	-0.9655873696198228	-1.2454127115883653	-0.6279499010994192	-1.662266301895807	-1.1672441388059238	0.8305777407240571	-0.6610436198622442	-0.790847756776459
